numSYN,numRST,numACK,numPSH,numURG,numFIN,numSameSrc,numSameDest,smSrcSmPort,smSrcDfPort,smSrcSYN,smSrcRST,smDestSYN,smDestSmPort,smDestDfPort,isAttack
0,0,100,3,0,0,47,51,46,1,0,0,0,0,25,FALSE
38,1,85,8,0,6,47,61,36,26,23,1,21,0,34,TRUE
0,0,100,2,0,0,61,65,60,1,0,0,0,1,65,FALSE
4,57,42,2,0,1,60,60,59,24,3,56,3,1,60,TRUE
0,3,100,23,0,17,45,53,14,21,0,3,0,2,48,FALSE
16,1,91,15,0,5,55,71,26,47,8,1,8,2,23,TRUE
63,5,74,5,0,0,47,52,45,21,41,5,41,3,35,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,53,0,0,0,52,46,51,1,52,0,46,1,46,TRUE
10,4,95,24,0,23,57,41,9,26,5,4,5,2,41,FALSE
20,35,61,28,0,0,50,48,49,18,15,35,15,3,25,TRUE
57,11,68,2,0,1,49,49,48,24,36,10,36,2,49,TRUE
2,0,98,8,0,0,55,43,54,1,2,0,0,12,43,FALSE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
2,0,98,15,0,0,58,40,57,1,2,0,0,9,18,FALSE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
23,48,40,27,0,0,58,46,57,19,11,47,12,1,46,TRUE
100,0,58,0,0,0,57,41,56,1,57,0,41,1,41,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
1,0,99,9,0,0,58,40,57,1,1,0,0,1,19,FALSE
57,5,74,13,0,5,53,45,52,21,35,5,21,2,20,TRUE
93,2,78,3,0,1,76,72,75,10,72,2,72,1,72,TRUE
5,1,94,27,0,2,48,50,47,1,5,1,0,1,49,FALSE
0,1,100,13,0,2,51,47,50,1,0,1,0,1,12,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
8,20,77,31,0,16,59,49,58,29,5,19,5,0,49,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
0,0,100,3,0,0,36,63,35,1,0,0,0,1,63,FALSE
61,0,80,2,0,1,52,55,42,24,40,0,39,3,55,TRUE
0,0,100,3,0,0,46,64,45,1,0,0,0,1,64,FALSE
4,0,96,10,0,1,53,45,52,1,4,0,0,6,11,FALSE
4,0,96,16,0,0,43,59,42,2,4,0,1,1,59,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,1,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
0,0,100,3,0,0,46,67,45,1,0,0,0,4,67,FALSE
2,0,98,9,0,0,59,39,58,1,2,0,0,1,14,FALSE
2,48,51,43,0,0,49,50,47,48,1,47,1,1,47,TRUE
0,0,100,1,0,0,42,66,41,1,0,0,0,1,66,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
0,0,100,1,0,0,37,61,36,1,0,0,0,4,61,FALSE
31,22,78,0,0,20,96,96,95,2,30,22,30,0,96,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
5,16,82,5,0,21,44,57,40,26,2,16,1,2,29,TRUE
26,0,88,0,0,0,83,85,12,36,13,0,13,2,85,TRUE
24,9,79,3,0,0,38,77,20,23,12,9,12,1,77,TRUE
0,1,100,2,0,0,53,66,52,1,0,0,0,1,66,FALSE
0,51,49,27,0,0,50,50,49,31,0,50,0,0,50,TRUE
1,0,99,19,0,0,49,54,48,1,0,0,0,20,34,FALSE
0,17,83,3,0,0,82,82,15,50,0,16,0,57,16,TRUE
100,0,44,0,0,0,43,55,42,1,43,0,55,1,55,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
4,0,96,19,0,0,88,20,87,1,4,0,0,2,20,FALSE
4,0,98,6,0,4,39,60,38,5,2,0,2,1,59,FALSE
0,0,100,24,0,18,53,47,52,11,0,0,0,4,45,TRUE
2,0,98,5,0,0,55,43,54,1,2,0,0,15,43,FALSE
0,23,77,35,0,3,60,60,37,33,0,23,0,0,38,TRUE
3,45,54,46,0,2,50,50,47,25,1,45,1,1,46,TRUE
4,0,98,41,0,5,52,52,51,15,2,0,2,2,48,FALSE
4,0,96,7,0,0,56,42,55,2,4,0,1,0,17,FALSE
10,33,62,42,0,2,47,51,46,37,5,33,5,2,51,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,6,0,0,48,50,47,1,0,0,0,0,17,FALSE
3,0,97,6,0,1,48,50,43,2,3,0,0,3,47,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,0,0,0,73,77,72,1,0,0,0,1,19,FALSE
14,2,91,31,0,16,57,45,56,16,7,2,7,0,45,TRUE
14,48,52,14,0,2,66,56,65,17,13,48,13,0,56,TRUE
11,33,63,20,0,0,59,59,38,29,6,33,6,6,30,TRUE
3,0,97,8,0,0,59,39,58,1,3,0,1,17,39,FALSE
10,76,24,2,0,5,96,96,95,2,10,75,10,0,96,TRUE
17,18,68,15,0,0,36,64,33,36,10,18,13,1,64,TRUE
16,0,94,18,0,29,75,71,74,19,10,0,6,0,71,TRUE
100,0,48,0,0,0,48,50,46,2,48,0,50,0,50,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,13,0,0,56,42,55,1,0,0,0,0,14,FALSE
30,25,59,29,0,1,46,52,45,32,13,25,15,1,27,TRUE
15,12,81,33,0,8,49,49,48,27,7,12,7,2,28,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
9,28,69,45,0,2,51,47,50,30,6,27,6,1,37,TRUE
38,0,86,6,0,12,59,49,58,13,23,0,13,0,49,TRUE
6,0,94,23,0,1,72,35,35,12,6,0,6,0,35,FALSE
2,3,96,27,0,25,61,56,60,24,1,3,1,6,56,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,0,49,TRUE
2,62,38,23,0,1,66,63,65,12,2,61,2,1,63,TRUE
1,1,99,3,0,0,52,46,51,1,0,1,1,3,46,FALSE
43,16,63,14,0,0,38,60,37,33,22,15,21,1,60,TRUE
22,0,89,0,0,3,76,85,12,47,10,0,11,12,73,TRUE
21,6,84,16,0,4,35,63,29,16,10,6,10,1,63,TRUE
30,18,74,18,0,6,56,42,55,23,22,17,22,3,32,TRUE
14,41,55,19,0,5,57,57,56,23,10,40,10,4,49,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
2,0,98,16,0,1,72,26,65,2,2,0,0,0,14,FALSE
0,0,100,2,0,0,49,67,48,1,0,0,0,10,8,FALSE
0,0,100,46,0,0,63,63,62,6,0,0,0,1,63,FALSE
0,0,100,3,0,0,38,67,37,2,0,0,0,10,23,FALSE
40,7,75,9,0,2,53,66,31,25,21,7,19,3,66,TRUE
0,0,100,22,0,0,74,74,73,3,0,0,0,1,74,FALSE
13,37,56,37,0,5,49,49,48,19,7,36,7,1,25,TRUE
5,0,95,6,0,1,70,32,69,1,5,0,1,20,17,FALSE
0,0,100,3,0,0,49,49,48,1,0,0,0,21,34,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
1,0,99,21,0,22,69,69,68,14,0,0,1,1,69,TRUE
0,13,87,34,0,16,57,41,56,16,0,13,0,1,32,TRUE
43,10,79,11,0,1,47,51,46,13,32,10,25,1,33,TRUE
23,52,39,7,0,2,73,71,72,16,14,50,13,0,71,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
2,0,98,3,0,0,38,60,37,1,2,0,0,0,14,FALSE
0,0,100,4,0,0,42,68,41,2,0,0,0,1,68,FALSE
34,20,71,18,0,0,44,54,43,27,24,20,24,2,51,TRUE
0,61,39,26,0,3,67,60,66,16,0,60,0,8,29,TRUE
2,76,24,9,0,2,79,79,78,16,2,75,2,0,79,TRUE
82,0,58,3,0,0,48,50,38,2,39,0,41,1,50,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
35,0,87,2,0,1,52,73,24,21,21,0,20,3,73,TRUE
44,13,70,8,0,0,55,55,42,26,27,13,27,2,43,TRUE
6,3,94,4,0,26,92,86,91,4,3,3,3,0,86,TRUE
4,21,77,32,0,12,56,42,55,13,2,21,2,0,30,TRUE
100,0,52,0,0,0,51,47,50,1,51,0,47,1,47,TRUE
4,0,96,5,0,0,45,53,44,1,4,0,1,6,13,FALSE
0,0,100,3,0,0,66,36,65,1,0,0,0,2,36,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
27,0,91,4,0,2,71,75,22,35,17,0,17,3,75,TRUE
0,3,97,27,0,18,47,51,46,18,0,3,0,4,51,TRUE
51,1,76,2,0,1,62,68,29,34,27,1,23,2,68,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
3,32,66,22,0,9,56,46,55,34,2,32,2,2,46,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
1,0,99,15,0,0,71,27,70,1,1,0,0,2,10,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,8,0,0,68,37,67,1,0,0,0,10,37,FALSE
20,11,79,20,0,5,63,63,34,21,10,10,10,1,63,TRUE
0,0,100,6,0,0,58,40,57,1,0,0,0,0,28,FALSE
0,0,100,22,0,27,72,72,71,19,0,0,0,0,72,TRUE
100,0,55,0,0,0,54,44,53,1,54,0,44,1,44,TRUE
8,39,55,35,0,0,48,50,47,34,3,38,6,1,50,TRUE
100,0,45,0,0,0,44,54,43,1,44,0,54,1,54,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,40,1,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
2,0,98,7,0,1,41,57,38,2,2,0,0,14,7,FALSE
3,0,97,10,0,0,49,49,48,1,3,0,0,9,9,FALSE
0,0,100,2,0,0,41,71,40,1,0,0,0,1,71,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
32,11,73,17,0,3,62,62,35,18,16,10,16,10,36,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
7,2,95,32,0,20,64,64,63,20,4,2,4,0,64,TRUE
100,0,57,0,0,0,56,42,55,1,56,0,42,1,42,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,0,52,TRUE
0,0,100,2,0,0,37,61,36,1,0,0,0,7,61,FALSE
0,0,100,2,0,0,50,48,49,1,0,0,0,2,48,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,10,0,0,65,33,64,2,0,0,0,2,16,FALSE
4,0,96,11,0,1,62,36,61,1,4,0,1,8,18,FALSE
17,45,48,32,0,1,57,52,56,26,10,44,10,3,41,TRUE
0,58,42,24,0,18,75,75,74,15,0,58,0,1,75,TRUE
36,15,76,12,0,3,54,45,53,11,26,15,22,0,45,TRUE
1,0,99,6,0,0,48,62,47,2,1,0,0,1,49,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,44,0,0,0,43,55,42,1,43,0,55,1,55,TRUE
18,37,54,31,0,2,51,51,46,47,9,36,9,1,47,TRUE
0,0,100,3,0,0,41,59,40,1,0,0,0,15,18,FALSE
2,0,98,15,0,0,45,54,44,2,2,0,0,12,28,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
8,31,65,17,0,1,57,62,35,32,4,30,4,3,62,TRUE
2,0,98,9,0,1,43,55,42,2,2,0,0,3,44,FALSE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
0,0,100,3,0,0,41,57,40,1,0,0,0,14,10,FALSE
8,42,54,44,0,1,48,50,47,45,4,41,4,1,31,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,0,52,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,6,0,0,41,64,40,1,0,0,0,0,13,FALSE
43,14,69,12,0,1,47,56,41,35,26,13,26,3,21,TRUE
37,0,87,0,0,0,45,75,22,20,23,0,13,2,10,TRUE
0,0,100,0,0,0,50,73,49,1,0,0,0,2,73,FALSE
1,0,99,16,0,0,70,28,69,1,1,0,0,0,19,FALSE
55,0,78,2,0,2,40,60,37,18,32,0,29,3,60,TRUE
0,0,100,0,0,0,46,65,45,1,0,0,0,1,65,FALSE
100,0,0,0,0,0,0,99,0,0,0,0,99,0,99,TRUE
0,0,100,6,0,0,58,40,57,1,0,0,0,2,24,FALSE
2,0,98,8,0,1,65,33,62,2,2,0,0,7,15,FALSE
5,0,95,4,0,2,51,47,48,2,5,0,0,1,14,FALSE
5,2,95,19,0,3,57,41,40,11,5,2,4,4,41,FALSE
4,49,49,35,0,4,60,52,59,17,2,48,2,4,38,TRUE
0,55,45,8,0,2,56,55,55,23,0,54,0,25,55,TRUE
31,13,72,9,0,1,51,68,29,24,16,12,16,2,24,TRUE
100,0,54,0,0,0,53,45,52,1,53,0,45,1,45,TRUE
6,56,41,22,0,0,63,54,62,24,3,55,3,4,27,TRUE
0,0,100,37,0,0,68,68,67,7,0,0,0,0,68,FALSE
30,45,52,14,0,0,71,68,70,12,27,44,24,6,62,TRUE
3,45,53,29,0,1,49,49,48,21,2,45,2,3,49,TRUE
35,8,74,11,0,1,70,70,27,19,18,8,18,1,70,TRUE
8,41,55,22,0,3,49,51,46,26,4,40,4,0,45,TRUE
2,0,99,39,0,20,59,59,58,27,1,0,1,1,59,TRUE
36,4,78,11,0,4,66,66,31,20,18,4,18,2,66,TRUE
2,0,98,5,0,0,50,48,49,1,2,0,0,22,26,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,7,0,1,56,42,55,1,0,0,0,30,5,FALSE
10,43,56,29,0,0,51,47,50,19,8,43,7,0,43,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
16,39,52,10,0,1,58,40,57,22,9,38,9,0,36,TRUE
0,0,100,0,0,0,85,85,84,1,0,0,0,0,85,FALSE
0,0,100,0,0,0,59,64,58,1,0,0,0,1,64,FALSE
12,18,75,23,0,13,57,41,56,20,5,17,7,4,19,TRUE
2,76,23,11,0,0,78,75,77,12,1,75,1,3,49,TRUE
0,0,100,2,0,0,32,66,31,1,0,0,0,1,66,FALSE
100,0,63,0,0,0,62,36,61,1,62,0,36,1,36,TRUE
40,1,90,6,0,6,54,49,53,16,30,1,28,14,19,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
2,0,98,14,0,0,42,56,41,1,1,0,0,0,15,FALSE
0,0,100,4,0,0,48,50,47,1,0,0,0,4,50,FALSE
7,23,74,13,0,4,58,58,39,34,4,22,4,1,40,TRUE
1,0,99,1,0,0,46,52,45,1,1,0,0,4,52,FALSE
0,0,100,2,0,0,62,65,61,1,0,0,0,1,65,FALSE
2,45,54,49,0,1,49,49,48,37,1,44,1,2,49,TRUE
44,3,75,17,0,7,45,53,44,20,22,3,22,1,53,TRUE
2,0,98,9,0,0,60,38,59,2,2,0,1,0,15,FALSE
0,0,100,9,0,0,64,34,63,1,0,0,0,7,10,FALSE
10,13,82,38,0,13,56,42,55,24,5,13,4,0,28,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,0,49,TRUE
21,4,85,15,0,1,44,71,14,21,10,3,11,3,71,TRUE
20,21,72,25,0,11,55,49,54,36,13,21,12,0,49,TRUE
100,0,43,0,0,0,42,56,41,1,42,0,56,1,56,TRUE
5,12,86,42,0,10,54,50,53,27,2,12,2,1,50,TRUE
15,38,54,16,0,0,61,38,60,23,7,37,8,2,23,TRUE
47,0,75,0,0,0,47,51,25,2,21,0,24,0,51,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
22,58,31,15,0,1,71,64,70,16,11,57,11,1,64,TRUE
0,0,100,1,0,0,42,65,41,1,0,0,0,1,65,FALSE
2,1,98,21,0,7,59,59,38,14,2,1,2,13,24,FALSE
0,0,100,2,0,0,57,64,56,1,0,0,0,1,64,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
3,0,97,6,0,0,47,51,46,1,3,0,0,0,24,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
6,24,74,21,0,14,63,63,62,20,4,23,4,0,63,TRUE
0,4,96,20,0,18,56,50,55,15,0,3,0,3,45,TRUE
46,2,82,10,0,1,40,58,39,18,30,2,29,5,26,TRUE
32,14,70,24,0,5,54,54,43,22,16,13,16,1,54,TRUE
22,6,83,19,0,6,63,63,34,16,11,5,11,1,63,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
0,0,100,11,0,0,58,40,57,1,0,0,0,13,40,FALSE
3,0,97,6,0,0,45,53,41,2,3,0,0,0,17,FALSE
0,0,100,6,0,0,58,66,57,1,0,0,0,3,58,FALSE
0,0,100,1,0,0,48,74,47,1,0,0,0,1,74,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,3,0,0,52,46,51,1,0,0,0,16,12,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
14,23,71,15,0,13,60,59,59,33,7,23,7,2,50,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,45,0,0,0,44,54,43,1,44,0,54,1,54,TRUE
50,4,83,4,0,0,40,58,39,16,36,4,36,0,36,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
1,0,99,4,0,0,56,42,55,1,1,0,0,9,32,FALSE
0,59,41,25,0,0,58,58,57,29,0,58,0,5,35,TRUE
0,0,100,3,0,0,42,75,41,2,0,0,0,1,75,FALSE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
0,0,100,1,0,0,38,60,37,1,0,0,0,1,60,FALSE
46,2,77,2,0,0,60,72,25,32,24,2,21,2,15,TRUE
1,0,99,15,0,0,51,47,49,2,1,0,0,24,5,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
12,8,86,30,0,12,52,52,45,23,6,7,6,2,52,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
0,16,84,15,0,23,84,84,83,7,0,16,0,0,84,TRUE
16,7,85,11,0,2,40,60,19,11,8,6,8,1,60,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
2,0,98,6,0,0,43,55,42,1,2,0,0,16,39,FALSE
0,0,100,10,0,0,46,52,45,1,0,0,0,0,13,FALSE
35,14,69,14,0,0,59,67,30,29,17,14,17,12,31,TRUE
26,4,86,18,0,8,57,57,40,18,16,4,10,1,34,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,2,0,0,41,57,40,2,0,0,0,6,31,FALSE
0,0,100,42,0,0,64,64,63,7,0,0,0,1,64,FALSE
38,20,65,18,0,0,53,45,52,34,23,20,23,3,45,TRUE
54,4,79,4,0,0,50,58,39,20,36,4,36,3,36,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
37,28,67,16,0,3,66,51,65,8,32,28,29,1,51,TRUE
4,36,64,14,0,12,55,49,54,10,4,36,4,2,49,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
0,7,93,19,0,3,40,77,16,21,0,7,0,2,77,TRUE
99,0,52,1,0,0,51,47,49,2,50,0,47,1,47,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
23,6,83,17,0,6,65,65,32,16,11,6,11,9,32,TRUE
49,7,76,11,0,3,45,53,44,16,31,7,27,1,28,TRUE
3,0,97,2,0,0,38,60,37,1,3,0,0,1,60,FALSE
96,0,48,2,0,0,46,52,43,2,44,0,52,1,52,TRUE
29,3,89,15,0,7,55,55,42,31,20,3,20,10,33,TRUE
41,4,81,7,0,5,53,59,38,30,25,4,23,2,37,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
17,1,94,3,0,3,67,74,23,23,12,1,12,4,15,TRUE
13,3,89,34,0,5,50,48,49,1,9,1,4,6,40,FALSE
0,0,100,5,0,0,46,52,45,2,0,0,0,2,52,FALSE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
34,2,86,10,0,6,52,61,35,21,22,2,21,5,21,TRUE
0,0,100,1,0,0,52,61,51,2,0,0,0,3,61,FALSE
0,0,100,4,0,0,40,58,39,1,0,0,0,2,58,FALSE
0,37,63,21,0,10,67,67,66,18,0,36,0,4,67,TRUE
2,0,98,10,0,0,42,56,40,2,2,0,0,1,56,FALSE
33,3,86,17,0,7,45,53,44,17,21,3,21,3,21,TRUE
0,0,100,2,0,0,41,57,40,1,0,0,0,1,57,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
2,28,71,25,0,14,62,55,61,28,1,28,1,4,38,TRUE
2,0,98,3,0,0,43,55,42,1,2,0,0,48,7,FALSE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
6,64,36,22,0,0,69,66,68,16,5,64,5,4,56,TRUE
8,12,85,6,0,0,51,81,16,31,5,11,3,3,63,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,7,0,32,74,74,73,15,0,0,0,4,74,TRUE
14,14,77,22,0,7,44,61,36,38,5,14,9,5,27,TRUE
49,0,85,4,0,6,51,51,46,23,33,0,33,2,45,TRUE
0,0,100,2,0,0,86,87,85,1,0,0,0,0,87,FALSE
0,1,99,6,0,27,87,86,86,10,0,1,0,0,86,TRUE
0,0,100,19,0,1,73,25,72,1,0,0,0,1,13,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
4,51,47,42,0,2,54,51,53,25,2,50,2,2,32,TRUE
5,31,64,14,0,0,36,62,35,36,3,30,5,1,32,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
10,54,41,16,0,3,65,53,64,12,5,53,5,4,16,TRUE
6,40,58,19,0,2,49,53,44,20,4,40,2,3,40,TRUE
0,0,100,27,0,0,41,57,34,3,0,0,0,2,20,FALSE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
88,0,54,1,0,0,46,52,40,2,41,0,45,45,7,TRUE
67,0,77,0,0,0,55,55,42,25,43,0,43,1,43,TRUE
0,0,100,6,0,2,63,71,62,1,0,0,0,1,71,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
2,18,81,22,0,9,43,55,42,26,1,18,0,0,42,TRUE
29,30,55,29,0,2,48,50,47,36,13,30,14,2,50,TRUE
57,0,82,0,0,0,60,60,37,24,38,0,38,5,20,TRUE
1,0,99,8,0,0,58,40,57,1,1,0,0,2,16,FALSE
0,0,100,3,0,0,52,59,51,1,0,0,0,12,47,FALSE
28,3,84,17,0,16,69,44,68,13,14,3,14,0,44,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,44,0,0,0,43,55,42,1,43,0,55,1,55,TRUE
0,17,83,34,0,8,57,57,40,22,0,17,0,1,57,TRUE
0,0,100,10,0,0,73,73,68,3,0,0,0,20,33,FALSE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
4,47,51,46,0,0,50,50,47,24,2,46,2,3,48,TRUE
0,0,100,56,0,0,66,66,65,4,0,0,0,0,66,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
4,13,85,27,0,17,56,54,55,21,2,13,2,0,54,TRUE
54,4,80,6,0,1,44,54,43,14,37,4,37,5,54,TRUE
0,0,100,3,0,0,58,69,57,1,0,0,0,2,69,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
15,78,19,0,0,0,89,89,88,9,12,77,12,0,89,TRUE
4,4,94,10,0,11,42,65,32,26,2,4,2,0,17,TRUE
4,32,66,26,0,12,59,43,58,19,2,31,2,1,43,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
0,0,100,33,0,0,67,67,66,8,0,0,0,0,67,FALSE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
99,0,50,0,0,0,49,49,47,2,48,0,49,0,49,TRUE
18,24,67,33,0,1,48,50,47,39,9,23,9,2,50,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,6,0,1,47,51,46,1,0,0,0,25,26,FALSE
100,0,66,0,0,0,65,33,64,1,65,0,33,0,33,TRUE
27,2,89,2,0,0,48,79,18,23,17,2,13,24,10,TRUE
16,0,92,26,0,18,42,56,32,6,8,0,8,1,56,FALSE
13,32,64,5,0,3,57,56,56,21,9,32,9,0,56,TRUE
51,0,85,4,0,2,53,57,40,21,35,0,35,3,35,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
0,55,45,40,0,0,54,54,53,28,0,54,0,0,54,TRUE
0,0,100,3,0,0,40,58,39,1,0,0,0,6,58,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
6,51,47,20,0,3,61,61,60,18,4,50,4,0,61,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
12,0,96,14,0,15,59,59,58,22,8,0,8,19,39,TRUE
0,0,100,10,0,1,35,63,34,1,0,0,0,0,17,FALSE
0,0,100,2,0,0,39,59,35,4,0,0,0,5,17,FALSE
4,0,96,47,0,0,86,34,50,8,4,0,4,8,34,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,0,52,TRUE
