numSYN,numRST,numACK,numPSH,numURG,numFIN,numSameSrc,numSameDest,smSrcSmPort,smSrcDfPort,smSrcSYN,smSrcRST,smDestSYN,smDestSmPort,smDestDfPort
0,0,100,3,0,0,40,66,39,1,0,0,0,1,66
0,0,100,0,0,0,43,64,42,1,0,0,0,1,64
0,0,100,8,0,1,49,49,48,1,0,0,0,17,32
0,0,100,0,0,0,46,65,45,1,0,0,0,1,65
0,0,100,0,0,0,39,66,38,1,0,0,0,1,66
2,0,98,33,0,0,72,26,71,1,2,0,1,14,16
0,0,100,2,0,0,37,65,36,1,0,0,0,1,65
0,0,100,0,0,0,41,66,40,1,0,0,0,1,66
1,0,99,14,0,1,61,37,60,1,1,0,0,23,9
0,0,100,2,0,0,37,64,36,1,0,0,0,1,64
0,0,100,1,0,0,40,58,39,1,0,0,0,7,58
4,0,96,13,0,0,48,50,47,1,4,0,0,1,17
0,0,100,0,0,0,54,66,53,1,0,0,0,1,66
1,0,99,7,0,0,56,42,55,1,1,0,0,13,42
0,0,100,6,0,0,42,62,41,1,0,0,0,1,21
0,0,100,0,0,0,51,65,50,1,0,0,0,1,24
0,0,100,6,0,0,58,40,57,1,0,0,0,10,32
0,0,100,0,0,0,55,67,54,1,0,0,0,1,67
0,0,100,2,0,0,49,61,48,1,0,0,0,2,61
0,0,100,6,0,1,53,45,52,1,0,0,0,20,23
0,0,100,1,0,0,45,66,44,1,0,0,0,1,66
0,0,100,1,0,0,53,66,52,1,0,0,0,0,66
4,0,96,9,0,0,57,41,56,1,4,0,0,36,6
0,0,100,0,0,0,53,66,52,1,0,0,0,1,66
0,0,100,2,0,0,40,58,39,1,0,0,0,6,58
0,0,100,8,0,1,48,50,47,1,0,0,0,2,23
0,0,100,1,0,0,45,66,44,1,0,0,0,1,66
2,0,98,5,0,0,46,52,45,1,2,0,0,4,52
0,0,100,1,0,0,57,65,56,1,0,0,0,1,65
0,0,100,0,0,0,45,63,44,1,0,0,0,1,63
0,0,100,4,0,0,50,48,49,1,0,0,0,25,20
0,0,100,0,0,0,48,65,47,1,0,0,0,1,65
0,0,100,0,0,0,51,65,50,1,0,0,0,0,65
0,0,100,10,0,0,57,41,56,1,0,0,0,2,29
2,0,98,0,0,0,43,65,42,1,2,0,0,1,65
2,0,98,3,0,0,45,53,44,1,2,0,0,8,53
0,0,100,1,0,0,57,63,56,1,0,0,0,17,28
0,0,100,2,0,0,47,65,46,1,0,0,0,1,65
2,0,98,7,0,0,54,44,53,1,2,0,0,18,30
0,0,100,0,0,0,64,66,63,1,0,0,0,0,66
0,1,100,3,0,0,53,65,52,1,0,1,0,1,65
4,0,96,10,0,0,52,46,51,1,4,0,0,20,13
0,0,100,1,0,0,62,65,61,1,0,0,0,1,65
0,0,100,4,0,1,44,56,43,1,0,0,0,10,56
0,0,100,4,0,0,47,57,46,1,0,0,0,1,24
0,0,100,0,0,0,61,65,60,1,0,0,0,0,65
5,0,95,9,0,0,48,50,47,1,5,0,1,17,33
0,0,100,1,0,0,56,64,55,1,0,0,0,1,64
0,0,100,2,0,0,59,64,58,1,0,0,0,1,64
2,0,98,11,0,0,62,36,61,1,2,0,0,26,13
0,0,100,3,0,0,47,51,46,1,0,0,0,2,40
0,0,100,0,0,0,49,49,48,1,0,0,0,1,45
0,0,100,6,0,2,55,43,54,1,0,0,0,0,34
0,0,100,0,0,0,49,65,48,1,0,0,0,1,65
0,0,100,0,0,0,40,66,39,1,0,0,0,1,66
5,0,95,9,0,0,48,50,47,1,5,0,0,13,17
0,0,100,3,0,0,61,65,60,1,0,0,0,0,65
0,0,100,2,0,0,48,65,47,1,0,0,0,1,65
5,0,95,6,0,0,52,46,51,1,5,0,1,42,5
0,0,100,2,0,0,51,65,50,1,0,0,0,1,65
1,0,99,5,0,0,52,60,51,1,1,0,0,9,45
0,0,100,2,0,0,54,65,53,1,0,0,0,1,65
0,0,100,0,0,0,41,65,40,1,0,0,0,1,65
0,0,100,14,0,0,51,47,50,1,0,0,0,27,9
0,0,100,2,0,0,45,64,44,1,0,0,0,2,64
0,0,100,2,0,0,45,56,44,1,0,0,0,13,56
1,0,99,9,0,0,48,50,47,1,1,0,0,3,28
0,0,100,0,0,0,61,65,60,1,0,0,0,0,65
4,0,96,13,0,0,51,47,50,1,4,0,0,6,42
0,0,100,2,0,0,39,59,38,1,0,0,0,2,16
0,0,100,0,0,0,53,63,52,1,0,0,0,1,63
0,0,100,16,0,1,62,36,61,1,0,0,0,19,31
0,0,100,2,0,0,40,65,39,1,0,0,0,1,65
0,0,100,0,0,0,60,64,59,1,0,0,0,1,64
1,0,99,6,0,1,48,50,47,1,1,0,0,27,23
0,0,100,2,0,0,52,65,51,1,0,0,0,0,65
0,0,100,0,0,0,55,65,54,1,0,0,0,1,65
1,0,99,8,0,1,54,44,53,1,1,0,0,31,6
0,0,100,0,0,0,51,66,50,1,0,0,0,1,66
0,0,100,6,0,0,49,49,48,1,0,0,0,9,49
0,0,100,2,0,0,39,64,38,1,0,0,0,1,64
0,0,100,0,0,0,47,66,46,1,0,0,0,0,66
3,0,97,6,0,0,52,46,49,2,3,0,0,23,27
0,0,100,1,0,0,55,64,54,1,0,0,0,1,64
0,0,100,1,0,0,55,64,54,1,0,0,0,1,64
0,0,100,10,0,0,47,51,46,1,0,0,0,6,17
0,0,100,0,0,0,57,66,56,1,0,0,0,0,66
0,0,100,4,0,0,42,56,41,1,0,0,0,4,56
3,0,97,6,0,0,45,53,44,1,3,0,0,0,21
0,0,100,1,0,0,43,65,42,1,0,0,0,1,65
1,0,99,6,0,0,42,56,40,2,1,0,0,5,53
0,0,100,0,0,0,38,65,37,1,0,0,0,1,65
0,0,100,1,0,0,46,65,45,1,0,0,0,0,65
0,0,100,23,0,0,59,39,58,1,0,0,0,9,39
0,0,100,6,0,2,43,55,42,1,0,0,0,1,17
0,0,100,1,0,0,58,64,57,1,0,0,0,1,64
4,0,96,5,0,0,49,49,47,2,4,0,0,28,7
0,0,100,1,0,2,37,61,35,2,0,0,0,1,61
0,0,100,1,0,0,48,58,47,1,0,0,0,8,58
5,0,95,15,0,0,51,47,50,1,5,0,0,2,16
0,0,100,1,0,0,55,66,54,1,0,0,0,1,66
0,0,100,5,0,1,49,54,48,1,0,0,0,10,41
0,0,100,0,0,0,64,66,63,1,0,0,0,0,66
0,0,100,0,0,0,59,64,58,1,0,0,0,1,64
2,0,98,10,0,1,55,43,51,2,2,0,0,31,12
0,0,100,1,0,0,55,64,54,1,0,0,0,1,64
0,0,100,2,0,0,58,62,57,1,0,0,0,5,62
3,0,97,8,0,0,47,51,46,1,3,0,0,2,33
0,0,100,1,0,0,58,66,57,1,0,0,0,0,66
0,0,100,5,0,3,53,45,52,1,0,0,0,16,42
0,0,100,1,0,2,57,64,56,1,0,0,0,1,64
0,0,100,0,0,0,64,66,63,1,0,0,0,0,66
1,0,99,11,0,0,60,38,59,1,1,0,0,23,27
0,0,100,1,0,0,58,66,57,1,0,0,0,1,66
0,0,100,0,0,0,53,66,52,1,0,0,0,1,66
3,0,97,12,0,0,51,47,50,1,3,0,0,17,16
0,0,100,1,0,0,60,66,59,1,0,0,0,0,66
0,0,100,1,0,0,54,64,53,1,0,0,0,1,64
0,0,100,10,0,1,46,52,45,1,0,0,0,0,23
0,0,100,0,0,0,58,65,57,1,0,0,0,1,65
0,0,100,9,0,0,46,53,45,1,0,0,0,12,41
0,0,100,0,0,0,49,49,48,1,0,0,0,1,49
0,0,100,1,0,0,47,51,46,1,0,0,0,1,51
0,0,100,5,0,0,58,53,57,1,0,0,0,17,40
0,0,100,5,0,0,48,59,47,1,0,0,0,1,25
0,0,100,2,0,0,40,66,39,1,0,0,0,1,66
2,0,98,16,0,1,53,45,52,1,2,0,0,8,34
0,0,100,1,0,0,34,64,33,1,0,0,0,1,64
0,0,100,2,0,0,46,64,45,1,0,0,0,1,64
1,0,99,10,0,0,60,38,59,1,1,0,0,31,18
0,0,100,2,0,0,42,56,41,1,0,0,0,0,23
0,0,100,0,0,0,48,64,47,1,0,0,0,0,64
2,0,98,9,0,0,57,41,56,1,2,0,0,23,14
0,0,100,1,0,0,43,61,42,1,0,0,0,1,61
0,0,100,2,0,0,41,62,40,1,0,0,0,1,62
0,0,100,13,0,2,49,49,48,1,0,0,0,6,34
0,0,100,2,0,0,33,65,32,1,0,0,0,1,65
1,0,99,11,0,0,43,55,42,1,1,0,0,4,55
0,0,100,0,0,0,34,66,33,1,0,0,0,1,66
0,0,100,0,0,0,54,65,53,1,0,0,0,1,65
6,0,94,12,0,0,54,44,53,1,6,0,2,14,22
0,0,100,0,0,0,37,65,36,1,0,0,0,1,65
0,0,100,0,0,0,37,66,36,1,0,0,0,0,66
1,0,99,10,0,0,61,37,60,1,1,0,0,13,22
0,0,100,2,0,0,41,66,40,1,0,0,0,1,66
0,0,100,0,0,0,40,58,39,1,0,0,0,10,58
2,0,98,8,0,0,45,53,44,1,2,0,0,2,19
0,0,100,1,0,0,36,65,35,1,0,0,0,1,65
4,1,96,12,0,0,56,42,55,1,4,0,1,6,39
0,0,100,2,0,0,32,66,31,1,0,0,0,1,66
0,0,100,1,0,0,34,64,33,1,0,0,0,1,64
3,0,97,13,0,0,60,38,59,1,3,0,0,13,24
0,0,100,0,0,0,40,64,39,1,0,0,0,1,64
0,0,100,2,0,0,32,66,31,1,0,0,0,1,66
0,0,100,11,0,1,54,44,53,1,0,0,0,5,13
0,0,100,0,0,0,35,63,34,1,0,0,0,1,63
0,0,100,1,0,0,42,61,41,1,0,0,0,8,61
3,0,97,9,0,0,50,48,49,1,3,0,0,1,12
0,0,100,0,0,0,33,65,32,1,0,0,0,1,65
0,0,100,9,0,0,49,49,48,1,0,0,0,12,42
0,0,100,2,0,0,33,66,32,1,0,0,0,1,66
0,0,100,1,0,0,41,65,40,1,0,0,0,1,65
2,0,98,11,0,1,51,47,50,1,2,0,0,11,20
0,0,100,2,0,0,35,65,34,1,0,0,0,1,65
0,0,100,1,0,0,33,65,32,1,0,0,0,1,65
2,1,98,8,0,0,54,44,53,1,2,0,0,1,20
0,0,100,0,0,0,34,66,33,1,0,0,0,1,66
0,0,100,4,0,0,52,46,51,1,0,0,0,10,46
0,0,100,10,0,0,46,52,45,1,0,0,0,1,11
0,0,100,1,0,0,33,65,32,1,0,0,0,1,65
3,0,97,11,0,1,55,43,54,1,3,0,0,8,40
0,0,100,0,0,0,35,66,34,1,0,0,0,1,66
0,0,100,1,0,0,36,64,35,1,0,0,0,1,64
6,0,94,12,0,2,56,42,55,1,6,0,0,20,22
0,0,100,0,0,0,35,64,34,1,0,0,0,1,64
0,0,100,1,0,0,33,65,32,1,0,0,0,1,65
2,0,98,9,0,1,51,47,50,1,2,0,1,40,7
0,0,100,0,0,0,52,64,51,1,0,0,0,1,64
0,0,100,2,0,0,43,55,42,1,0,0,0,6,55
3,0,97,32,0,0,68,30,67,1,3,0,0,2,11
0,0,100,2,0,0,42,64,41,1,0,0,0,0,64
0,0,100,1,0,0,38,64,37,1,0,0,0,1,64
1,0,99,10,0,0,52,46,51,1,1,0,0,2,25
0,0,100,5,0,0,32,66,31,1,0,0,0,1,66
1,0,99,6,0,0,55,43,54,1,1,0,0,11,43
0,0,100,2,0,0,53,62,52,1,0,0,0,2,27
0,0,100,3,0,0,34,64,33,1,0,0,0,1,64
1,0,99,8,0,1,55,43,54,1,1,0,0,16,30
0,0,100,2,0,0,33,65,32,1,0,0,0,1,65
0,0,100,1,0,0,44,66,43,1,0,0,0,1,66
2,0,98,11,0,0,47,51,46,1,2,0,0,13,14
0,0,100,0,0,0,35,63,34,1,0,0,0,1,63
3,0,97,5,0,0,41,59,40,1,3,0,0,2,59
2,0,98,5,0,1,44,54,43,1,2,0,0,1,17
0,0,100,1,0,2,33,65,32,1,0,0,0,1,65
2,0,98,7,0,0,49,49,48,1,2,0,0,9,41
0,0,100,0,0,0,36,66,35,1,0,0,0,0,66
0,0,100,1,0,0,34,66,33,1,0,0,0,0,66
0,0,100,9,0,0,51,47,50,1,0,0,0,30,17
0,0,100,0,0,0,44,66,43,1,0,0,0,1,66
0,0,100,2,0,0,44,54,43,1,0,0,0,1,54
4,0,96,8,0,0,52,46,51,1,4,0,1,23,7
0,0,100,1,0,0,40,58,39,1,0,0,0,1,58
0,0,100,0,0,0,40,58,39,1,0,0,0,0,20
3,0,97,12,0,0,52,46,51,1,3,0,0,2,21
0,0,100,1,0,0,33,65,32,1,0,0,0,1,65
0,0,100,7,0,0,51,47,50,1,0,0,0,13,47
2,0,98,1,0,0,37,63,36,1,2,0,0,1,63
0,0,100,0,0,0,44,66,43,1,0,0,0,0,66
2,0,98,7,0,0,51,47,50,1,2,0,1,9,26
0,0,100,1,0,0,33,66,32,1,0,0,0,1,66
0,0,100,1,0,0,37,65,36,1,0,0,0,1,65
1,0,99,14,0,0,51,47,50,1,1,0,0,8,11
0,0,100,3,0,0,33,65,32,1,0,0,0,1,65
0,0,100,5,0,0,46,52,45,1,0,0,0,10,52
0,0,100,10,0,0,48,50,47,1,0,0,0,1,11
0,0,100,1,0,0,35,65,34,1,0,0,0,1,65
1,0,99,3,0,0,44,54,43,1,1,0,0,16,40
0,0,100,6,0,0,41,57,40,1,0,0,0,11,12
0,0,100,2,0,0,32,66,31,1,0,0,0,1,66
0,0,100,6,0,0,52,46,51,1,0,0,0,9,46
0,0,100,5,0,0,53,60,52,1,0,0,0,1,27
0,0,100,2,0,0,33,65,32,1,0,0,0,1,65
2,0,98,9,0,0,47,51,46,1,2,0,0,18,7
0,0,100,1,0,0,56,62,55,1,0,0,0,1,29
0,0,100,2,0,0,35,63,34,1,0,0,0,1,63
1,0,99,6,0,0,44,54,43,1,1,0,0,23,31
0,0,100,3,0,0,40,58,39,1,0,0,0,10,28
0,0,100,1,0,0,32,66,31,1,0,0,0,1,66
2,0,98,4,0,0,63,35,62,1,2,0,0,26,16
0,0,100,0,0,0,41,57,40,1,0,0,0,1,57
0,0,100,12,0,1,68,30,65,2,0,0,0,15,25
0,0,100,1,0,0,43,55,42,1,0,0,0,1,55
0,0,100,0,0,0,43,55,42,1,0,0,0,1,55
1,0,99,4,0,0,46,52,42,2,1,0,0,10,38
3,0,97,17,0,1,53,45,46,3,3,0,1,7,29
0,0,100,2,0,0,46,66,45,1,0,0,0,0,66
0,0,100,0,0,0,32,66,31,1,0,0,0,1,66
2,0,98,15,0,0,66,32,65,1,2,0,0,7,21
0,0,100,0,0,0,32,66,31,1,0,0,0,1,66
0,0,100,16,0,2,58,40,57,1,0,0,0,0,16
0,0,100,0,0,0,34,64,33,1,0,0,0,1,64
0,0,100,1,0,0,37,61,36,1,0,0,0,4,61
5,1,95,19,0,0,67,31,49,6,5,1,3,3,18
0,0,100,0,0,0,34,65,33,1,0,0,0,1,65
0,0,100,0,0,0,39,59,38,1,0,0,0,6,59
0,0,100,10,0,0,45,53,44,1,0,0,0,0,22
0,0,100,2,0,0,40,65,39,1,0,0,0,1,65
2,0,98,8,0,0,54,44,53,1,2,0,0,11,34
0,0,100,0,0,0,38,65,37,1,0,0,0,1,65
0,0,100,0,0,0,38,60,37,1,0,0,0,1,60
0,0,100,10,0,0,50,48,49,1,0,0,0,28,20
0,0,100,0,0,0,33,65,32,1,0,0,0,1,65
0,0,100,2,0,0,36,66,35,1,0,0,0,1,66
0,0,100,9,0,0,47,51,46,1,0,0,0,0,17
0,0,100,1,0,0,35,64,34,1,0,0,0,1,64
4,0,96,9,0,0,56,42,55,1,4,0,0,10,42
1,0,99,9,0,0,38,60,37,1,1,0,0,1,10
0,0,100,0,0,0,41,66,40,1,0,0,0,0,66
1,0,99,1,0,0,42,56,41,1,1,0,0,2,56
0,0,100,5,0,0,40,58,39,1,0,0,0,1,58
0,0,100,0,0,0,52,66,51,1,0,0,0,0,66
0,0,100,5,0,2,51,47,50,1,0,0,0,3,47
1,0,100,7,0,0,34,64,30,2,0,0,1,1,64
0,0,100,3,0,2,34,64,30,2,0,0,0,1,64
0,0,100,2,0,0,43,55,42,1,0,0,0,22,33
4,0,96,5,0,0,45,53,44,1,4,0,1,6,13
0,0,100,0,0,0,40,65,39,1,0,0,0,1,65
1,0,99,32,0,1,72,26,71,1,1,0,0,23,8
0,0,100,3,0,0,34,64,33,1,0,0,0,1,64
0,0,100,5,0,1,37,61,34,2,0,0,0,1,61
3,0,97,6,0,0,43,55,42,1,3,0,0,16,12
0,0,100,3,0,0,34,64,33,1,0,0,0,1,64
0,0,100,4,0,0,41,57,40,1,0,0,0,19,38
0,0,100,0,0,0,33,65,32,1,0,0,0,1,65
0,0,100,1,0,0,44,54,43,1,0,0,0,13,54
2,0,98,6,0,0,49,49,48,1,2,0,0,0,20
0,0,100,1,0,0,32,66,31,1,0,0,0,1,66
0,0,100,9,0,0,42,56,41,1,0,0,0,12,44
0,0,100,0,0,0,35,66,34,1,0,0,0,0,66
0,0,100,0,0,0,46,65,45,1,0,0,0,1,65
2,0,98,12,0,0,49,49,48,1,2,0,0,15,16
0,0,100,1,0,0,41,66,40,1,0,0,0,0,66
0,0,100,0,0,0,41,59,40,1,0,0,0,5,59
2,0,98,9,0,0,58,40,57,1,2,0,0,1,28
0,0,100,0,0,0,44,54,43,1,0,0,0,1,54
0,0,100,1,0,0,44,54,43,1,0,0,0,1,54
0,0,100,9,0,0,55,43,54,1,0,0,0,22,4
0,0,100,1,0,0,32,66,31,1,0,0,0,0,66
2,0,98,6,0,1,46,52,40,3,2,0,1,4,52
1,0,99,6,0,0,46,52,45,1,1,0,0,2,15
0,0,100,5,0,0,37,61,36,1,0,0,0,2,61
1,0,99,7,0,0,54,44,53,1,1,0,0,13,44
0,0,100,7,0,0,46,52,45,1,0,0,0,1,23
0,0,100,5,0,0,45,64,44,1,0,0,0,0,64
0,0,100,5,0,0,64,37,63,1,0,0,0,12,34
0,0,100,5,0,0,43,60,42,1,0,0,0,2,21
0,0,100,0,0,0,35,65,34,1,0,0,0,1,65
1,0,99,7,0,0,50,48,49,1,1,0,0,17,31
0,0,100,1,0,0,34,64,33,1,0,0,0,1,64
0,0,100,2,0,0,32,66,31,1,0,0,0,1,66
0,0,100,6,0,0,56,42,55,1,0,0,0,20,10
0,0,100,1,0,0,34,66,33,1,0,0,0,1,66
0,0,100,1,0,0,37,61,36,1,0,0,0,2,61
0,0,100,12,0,0,55,43,54,1,0,0,0,0,13
0,0,100,2,0,0,32,66,31,1,0,0,0,1,66
0,0,100,4,0,0,50,48,49,1,0,0,0,12,48
0,0,100,2,0,2,42,56,41,1,0,0,0,7,35
0,0,100,2,0,0,33,65,32,1,0,0,0,1,65
0,0,100,0,0,0,38,63,37,1,0,0,0,1,63
4,0,96,13,0,5,62,36,61,1,4,0,0,17,8
0,0,100,2,0,0,37,65,36,1,0,0,0,0,65
4,0,96,12,0,2,51,47,50,1,4,0,0,15,32
0,0,100,5,0,0,34,64,33,1,0,0,0,0,64
0,0,100,0,0,0,41,65,40,1,0,0,0,1,65
0,0,100,6,0,1,46,52,45,1,0,0,0,39,13
0,0,100,0,0,0,41,65,40,1,0,0,0,1,65
2,0,98,4,0,1,45,53,44,1,2,0,0,3,53
1,0,99,6,0,0,44,54,43,1,1,0,0,2,13
0,0,100,0,0,0,35,63,34,1,0,0,0,1,63
1,0,99,13,0,1,55,43,54,1,1,0,0,9,40
0,1,100,0,0,0,57,66,56,1,0,0,0,1,66
0,0,100,0,0,0,60,66,59,1,0,0,0,0,66
2,0,98,10,0,0,52,46,51,1,2,0,1,11,25
0,0,100,2,0,0,36,62,35,1,0,0,0,0,17
0,0,100,3,0,0,37,63,36,1,0,0,0,2,63
3,0,97,9,0,0,52,46,51,1,3,0,0,9,31
0,0,100,0,0,0,39,65,38,1,0,0,0,1,65
1,0,100,1,0,0,40,58,39,1,0,0,1,8,58
1,0,99,10,0,1,57,41,56,1,1,0,0,0,22
0,0,100,1,0,0,60,66,59,1,0,0,0,1,66
0,0,100,0,0,0,43,55,42,1,0,0,0,7,55
1,1,99,6,0,0,47,51,46,1,1,1,0,3,20
0,0,100,0,0,0,32,66,31,1,0,0,0,1,66
0,0,100,7,0,1,65,33,64,1,0,0,0,18,30
0,0,100,1,0,0,34,64,33,1,0,0,0,1,64
0,0,100,1,0,0,45,62,44,1,0,0,0,1,62
8,0,92,7,0,3,58,40,54,4,8,0,2,17,28
1,0,99,2,0,0,35,64,34,1,1,0,0,1,64
0,0,100,2,0,0,38,65,37,1,0,0,0,1,65
3,0,97,9,0,1,58,40,57,1,3,0,0,24,16
0,0,100,0,0,0,37,65,36,1,0,0,0,1,65
0,0,100,1,0,0,44,66,43,1,0,0,0,1,66
0,1,100,8,0,0,55,43,54,1,0,1,0,13,21
0,0,100,0,0,0,33,65,32,1,0,0,0,1,65
1,0,99,3,0,0,47,51,46,1,1,0,0,10,51
0,0,100,7,0,0,44,54,43,1,0,0,0,1,18
0,0,100,1,0,0,33,65,32,1,0,0,0,1,65
0,0,100,14,0,0,60,38,59,1,0,0,0,13,38
0,0,100,2,0,0,33,65,32,1,0,0,0,0,65
0,0,100,1,0,2,35,65,34,1,0,0,0,1,65
2,1,98,10,0,0,59,39,58,1,2,1,0,14,26
0,0,100,0,0,0,42,65,41,1,0,0,0,1,65
0,0,100,1,0,0,32,66,31,1,0,0,0,1,66
1,0,99,12,0,0,69,30,68,1,1,0,0,24,12
0,0,100,1,0,0,34,64,33,1,0,0,0,0,64
0,0,100,2,0,0,34,64,33,1,0,0,0,1,64
3,0,97,13,0,1,65,33,64,1,3,0,0,29,12
0,0,100,1,0,0,40,58,39,1,0,0,0,2,24
0,0,100,3,0,0,41,57,40,1,0,0,0,0,20
0,0,100,6,0,1,52,46,51,1,0,0,0,16,16
0,0,100,0,0,0,41,65,40,1,0,0,0,0,65
0,0,100,1,0,0,37,61,36,1,0,0,0,5,61
3,0,97,25,0,0,65,33,64,1,3,0,0,1,13
0,0,100,1,0,0,46,66,45,1,0,0,0,0,66
0,0,100,1,0,0,47,58,46,1,0,0,0,7,58
0,0,100,10,0,0,47,51,46,1,0,0,0,0,14
0,0,100,0,0,0,43,65,42,1,0,0,0,0,65
2,0,98,12,0,0,58,40,57,1,2,0,0,12,40
0,0,100,4,0,1,35,63,34,1,0,0,0,1,63
0,0,100,1,0,0,33,65,32,1,0,0,0,1,65
3,0,97,8,0,0,56,42,55,1,3,0,0,15,29
0,0,100,1,0,0,34,66,33,1,0,0,0,0,66
0,0,100,1,0,0,35,63,34,1,0,0,0,2,63
1,0,99,11,0,1,56,42,55,1,1,0,0,29,13
0,0,100,0,0,0,43,55,42,1,0,0,0,1,30
0,0,100,2,0,0,42,56,41,1,0,0,0,3,31
0,0,100,6,0,0,60,38,59,1,0,0,0,16,13
0,0,100,2,0,0,35,65,34,1,0,0,0,0,65
0,0,100,1,0,0,35,63,34,1,0,0,0,1,63
4,0,96,8,0,1,54,44,53,1,4,0,0,24,3
0,0,100,3,0,0,48,62,47,1,0,0,0,1,62
0,0,100,3,0,0,57,57,56,1,0,0,0,8,57
3,0,97,7,0,1,50,48,49,1,3,0,0,3,16
0,0,100,0,0,0,33,65,32,1,0,0,0,1,65
0,0,100,7,0,0,51,47,50,1,0,0,0,9,47
0,0,100,5,0,0,37,61,36,1,0,0,0,1,20
0,0,100,3,0,0,44,63,43,1,0,0,0,1,63
5,0,95,6,0,1,45,53,44,1,5,0,1,21,32
1,0,100,1,0,0,45,65,44,1,0,0,1,1,65
0,0,100,1,0,0,35,64,34,1,0,0,0,1,64
1,0,99,10,0,1,59,39,58,1,1,0,0,20,11
0,0,100,1,0,0,33,65,32,1,0,0,0,1,65
0,0,100,0,0,0,37,63,36,1,0,0,0,2,63
5,0,95,12,0,1,55,43,54,1,5,0,0,1,14
0,0,100,4,0,0,48,66,47,1,0,0,0,0,66
0,0,100,3,0,0,50,48,49,1,0,0,0,9,48
0,0,100,9,0,0,49,49,48,1,0,0,0,0,18
0,0,100,0,0,0,37,66,36,1,0,0,0,1,66
3,0,97,11,0,0,49,49,48,1,3,0,0,6,43
0,0,100,0,0,0,39,65,38,1,0,0,0,1,65
0,0,100,2,0,0,36,62,35,1,0,0,0,1,62
1,0,99,7,0,1,56,42,55,1,1,0,0,20,22
0,0,100,0,0,0,46,62,45,1,0,0,0,1,62
0,0,100,1,0,0,37,61,36,1,0,0,0,1,61
2,0,98,4,0,0,45,55,44,1,2,0,0,23,10
0,0,100,0,0,0,54,65,53,1,0,0,0,1,65
2,0,98,7,0,1,52,46,51,1,2,0,0,8,44
0,0,100,1,0,0,58,66,57,1,0,0,0,0,66
0,0,100,1,0,0,35,64,34,1,0,0,0,1,64
6,0,94,14,0,1,59,39,58,1,6,0,0,14,18
0,0,100,2,0,0,52,63,51,1,0,0,0,1,63
0,0,100,0,0,0,50,66,49,1,0,0,0,1,66
0,0,100,1,0,0,42,59,41,1,0,0,0,2,59
1,0,99,5,0,0,44,54,43,1,1,0,0,0,24
0,0,100,1,0,0,59,65,58,1,0,0,0,1,65
0,0,100,7,0,0,58,40,57,1,0,0,0,20,22
0,0,100,0,0,0,52,66,51,1,0,0,0,1,66
1,0,99,9,0,0,45,53,44,1,1,0,0,5,53
2,0,98,2,0,0,35,63,34,1,1,0,0,0,63
1,0,100,1,0,0,35,63,34,1,0,0,1,1,63
1,0,99,7,0,0,59,39,58,1,1,0,0,15,24
0,0,100,0,0,0,48,64,47,1,0,0,0,1,64
0,0,100,0,0,0,46,65,45,1,0,0,0,1,65
2,0,98,9,0,0,56,42,55,1,2,0,0,16,10
0,0,100,1,0,0,38,64,37,1,0,0,0,1,64
0,0,100,2,0,0,41,62,40,1,0,0,0,2,62
1,0,99,8,0,1,54,44,53,1,1,0,0,3,16
0,0,100,1,0,0,45,65,44,1,0,0,0,1,65
0,0,100,6,0,1,48,50,47,1,0,0,0,7,50
0,0,100,1,0,0,36,62,35,1,0,0,0,0,13
0,0,100,0,0,0,36,62,35,1,0,0,0,1,62
3,0,97,8,0,1,61,37,60,1,3,0,0,8,29
0,0,100,2,0,0,33,65,32,1,0,0,0,1,65
0,0,100,0,0,0,41,63,40,1,0,0,0,1,63
2,0,98,5,0,0,46,52,45,1,2,0,0,11,20
0,0,100,1,0,0,47,65,46,1,0,0,0,1,65
0,0,100,1,0,0,40,58,39,1,0,0,0,4,58
2,0,98,7,0,1,52,46,51,1,2,0,0,0,17
0,0,100,1,0,0,32,66,31,1,0,0,0,1,66
0,0,100,9,0,0,52,46,51,1,0,0,0,12,46
0,0,100,2,0,1,39,60,38,1,0,0,0,2,20
0,0,100,0,0,0,33,65,32,1,0,0,0,1,65
0,0,100,0,0,0,34,64,33,1,0,0,0,1,64
1,0,99,6,0,1,62,36,61,1,1,0,0,0,28
0,0,100,0,0,0,42,67,41,1,0,0,0,0,67
5,0,95,7,0,0,60,38,59,1,5,0,0,16,22
1,0,100,2,0,0,39,59,38,1,0,0,1,1,59
0,0,100,1,0,0,42,56,41,1,0,0,0,2,25
0,0,100,6,0,2,52,46,51,1,0,0,0,13,22
0,0,100,1,0,0,36,66,35,1,0,0,0,1,66
0,0,100,0,0,0,32,66,31,1,0,0,0,1,66
5,0,95,8,0,0,59,39,58,1,5,0,0,10,10
0,0,100,1,0,0,41,65,40,1,0,0,0,1,65
1,0,99,5,0,1,42,56,41,1,1,0,0,4,56
1,0,99,8,0,0,45,53,44,1,1,0,0,0,18
0,0,100,1,0,0,31,67,30,1,0,0,0,1,67
2,0,98,11,0,0,61,37,57,2,2,0,0,11,37
0,0,100,2,0,1,39,64,38,1,0,0,0,1,64
0,0,100,1,0,0,34,64,33,1,0,0,0,1,64
3,0,97,11,0,1,54,44,49,3,3,0,1,0,15
0,0,100,1,0,0,40,66,39,1,0,0,0,1,66
0,0,100,0,0,0,32,66,31,1,0,0,0,0,66
